"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2001","2001","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",20,8915144,0.2
,"2001","2001","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",32,9074472,0.4
,"2001","2001","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",20,1528203,1.3
,"2001","2001","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",27,9335490,0.3
,"2001","2001","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",20,1351647,1.5
,"2001","2001","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",60,9379447,0.6
,"2001","2001","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",23,1314452,1.7
,"2001","2001","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",65,8617585,0.8
,"2001","2001","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",30,1143624,2.6
,"2001","2001","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",94,8541576,1.1
,"2001","2001","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",35,1098498,3.2
,"2001","2001","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",85,7953021,1.1
,"2001","2001","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",42,941429,4.5
,"2001","2001","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",121,7777205,1.6
,"2001","2001","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",32,770574,4.2
,"2001","2001","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",103,6105333,1.7
,"2001","2001","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",51,634846,8.0
,"2001","2001","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",142,5828312,2.4
,"2001","2001","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",47,627585,7.5
,"2001","2001","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",156,4950498,3.2
,"2001","2001","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",53,497250,10.7
,"2001","2001","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",175,4575965,3.8
,"2001","2001","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",46,535543,8.6
,"2001","2001","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",198,4390075,4.5
,"2001","2001","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",57,398238,14.3
,"2001","2001","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",282,3860722,7.3
,"2001","2001","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",10,146014,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",64,451033,14.2
,"2001","2001","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",289,4287314,6.7
,"2001","2001","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",80,302854,26.4
,"2001","2001","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",389,3484502,11.2
,"2001","2001","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",11,104689,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",87,361909,24.0
,"2001","2001","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",449,3893744,11.5
,"2001","2001","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",10,77061,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",90,217641,41.4
,"2001","2001","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",499,2769878,18.0
,"2001","2001","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",15,61988,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",86,242527,35.5
,"2001","2001","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",477,2895979,16.5
,"2001","2001","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",16,43356,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",86,123098,69.9
,"2001","2001","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",489,1753554,27.9
,"2001","2001","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",70,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",492,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",43,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",366,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",46,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",276,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",27,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",137,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",19,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",86,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",37,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",15,7581185,Unreliable
,"2001","2001","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",18,8102826,Unreliable
,"2001","2001","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",14,8406789,Unreliable
,"2001","2001","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",11,1554419,Unreliable
,"2001","2001","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",20,8915144,0.2
,"2001","2001","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",32,9074472,0.4
,"2001","2001","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",20,1528203,1.3
,"2001","2001","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",27,9335490,0.3
,"2001","2001","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",20,1351647,1.5
,"2001","2001","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",60,9379447,0.6
,"2001","2001","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",23,1314452,1.7
,"2001","2001","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",66,8617585,0.8
,"2001","2001","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",30,1143624,2.6
,"2001","2001","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",94,8541576,1.1
,"2001","2001","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",35,1098498,3.2
,"2001","2001","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",86,7953021,1.1
,"2001","2001","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",43,941429,4.6
,"2001","2001","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",121,7777205,1.6
,"2001","2001","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",32,770574,4.2
,"2001","2001","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",103,6105333,1.7
,"2001","2001","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",51,634846,8.0
,"2001","2001","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",141,5828312,2.4
,"2001","2001","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",47,627585,7.5
,"2001","2001","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",157,4950498,3.2
,"2001","2001","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",53,497250,10.7
,"2001","2001","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",177,4575965,3.9
,"2001","2001","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",47,535543,8.8
,"2001","2001","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",200,4390075,4.6
,"2001","2001","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",57,398238,14.3
,"2001","2001","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",284,3860722,7.4
,"2001","2001","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",10,146014,Unreliable
,"2001","2001","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",64,451033,14.2
,"2001","2001","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",291,4287314,6.8
,"2001","2001","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",80,302854,26.4
,"2001","2001","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",391,3484502,11.2
,"2001","2001","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",11,104689,Unreliable
,"2001","2001","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",87,361909,24.0
,"2001","2001","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",452,3893744,11.6
,"2001","2001","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",10,77061,Unreliable
,"2001","2001","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",90,217641,41.4
,"2001","2001","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",500,2769878,18.1
,"2001","2001","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",15,61988,Unreliable
,"2001","2001","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",86,242527,35.5
,"2001","2001","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",478,2895979,16.5
,"2001","2001","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",17,43356,Unreliable
,"2001","2001","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",87,123098,70.7
,"2001","2001","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",492,1753554,28.1
,"2001","2001","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",72,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",497,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",43,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",371,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",45,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",277,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",27,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",138,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",19,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",87,Not Applicable,Not Applicable
,"2001","2001","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",38,Not Applicable,Not Applicable
,"2002","2002","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",13,8057896,Unreliable
,"2002","2002","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",13,8363787,Unreliable
