"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2019","2019","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",544,8446320,6.4
,"2019","2019","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","More than one race","M",12,276065,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",22,143431,15.3
,"2019","2019","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Asian","A",25,866255,2.9
,"2019","2019","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",214,1565644,13.7
,"2019","2019","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",667,7986105,8.4
,"2019","2019","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","More than one race","M",13,258724,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",23,154058,14.9
,"2019","2019","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Asian","A",26,779335,3.3
,"2019","2019","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",209,1438276,14.5
,"2019","2019","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",799,8241017,9.7
,"2019","2019","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",29,129445,22.4
,"2019","2019","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Asian","A",30,793322,3.8
,"2019","2019","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",288,1440802,20.0
,"2019","2019","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",878,7408669,11.9
,"2019","2019","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","More than one race","M",13,215024,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",36,136447,26.4
,"2019","2019","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Asian","A",41,692781,5.9
,"2019","2019","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",301,1285453,23.4
,"2019","2019","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",1026,7568184,13.6
,"2019","2019","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","More than one race","M",23,195145,11.8
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",33,125709,26.3
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Asian","A",45,771131,5.8
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",499,1451345,34.4
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",14,24633,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",1541,7752420,19.9
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","More than one race","M",13,187158,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",45,129414,34.8
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Asian","A",63,676325,9.3
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",502,1276791,39.3
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",1751,7809387,22.4
,"2019","2019","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","More than one race","M",18,168003,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",56,119781,46.8
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian","A",73,657903,11.1
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",789,1425303,55.4
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",14,23124,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",2451,8004484,30.6
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","More than one race","M",28,159945,17.5
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",74,120871,61.2
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian","A",102,573499,17.8
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",771,1253207,61.5
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",14,22928,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",2978,7972299,37.4
,"2019","2019","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","More than one race","M",28,143807,19.5
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",93,121906,76.3
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Asian","A",107,617747,17.3
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",1207,1468538,82.2
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",15,22027,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",4317,8850887,48.8
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","More than one race","M",35,153797,22.8
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",76,117227,64.8
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian","A",149,525283,28.4
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",1305,1265153,103.1
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",18,21073,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",5303,8576309,61.8
,"2019","2019","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","More than one race","M",49,137444,35.7
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",93,105954,87.8
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian","A",178,563222,31.6
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",1686,1332321,126.5
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",15,18131,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",6200,8564001,72.4
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","More than one race","M",43,130787,32.9
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",92,97384,94.5
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian","A",226,459796,49.2
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",1900,1103863,172.1
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",25,17167,145.6
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",7571,8061864,93.9
,"2019","2019","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","More than one race","M",55,116656,47.1
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",108,80478,134.2
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian","A",231,483921,47.7
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",1861,1064201,174.9
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",23,13856,166.0
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",7730,7514281,102.9
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","More than one race","M",60,98491,60.9
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",105,71407,147.0
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian","A",323,378674,85.3
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",2090,819133,255.1
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",20,12660,158.0
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",9474,6831995,138.7
,"2019","2019","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","More than one race","M",52,85904,60.5
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",102,57552,177.2
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian","A",292,366479,79.7
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",1790,771158,232.1
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",21,10026,209.5
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",9786,6251368,156.5
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","More than one race","M",74,72043,102.7
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",92,50770,181.2
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian","A",333,286774,116.1
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",1924,561780,342.5
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",31,9259,334.8
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",10886,5530279,196.8
,"2019","2019","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","More than one race","M",40,60944,65.6
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",88,36818,239.0
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian","A",317,241926,131.0
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",1712,518159,330.4
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",16,6108,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",10559,4483876,235.5
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","More than one race","M",45,47279,95.2
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",74,30457,243.0
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian","A",436,190490,228.9
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",1672,343743,486.4
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",13,5382,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",11567,3711138,311.7
,"2019","2019","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","More than one race","M",47,37289,126.0
,"2019","2019","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",95,23461,404.9
,"2019","2019","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian","A",406,163352,248.5
,"2019","2019","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",1660,349141,475.5
,"2019","2019","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",14,4045,Unreliable
,"2019","2019","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",10948,3067596,356.9
