"Notes","State","State Code","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"California","06","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",406,2539119,16.0
,"California","06","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",569,1406685,40.4
,"California","06","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",619,654281,94.6
,"California","06","2012","2012","Renal failure","N17-N19","25-34 years","25-34",19,5482640,Unreliable
,"California","06","2012","2012","Renal failure","N17-N19","35-44 years","35-44",47,5161434,0.9
,"California","06","2012","2012","Renal failure","N17-N19","45-54 years","45-54",142,5231936,2.7
,"California","06","2012","2012","Renal failure","N17-N19","55-64 years","55-64",313,4303873,7.3
,"California","06","2012","2012","Renal failure","N17-N19","65-74 years","65-74",407,2539119,16.0
,"California","06","2012","2012","Renal failure","N17-N19","75-84 years","75-84",571,1406685,40.6
,"California","06","2012","2012","Renal failure","N17-N19","85+ years","85+",620,654281,94.8
,"California","06","2013","2013","Other bacterial diseases","A30-A49","25-34 years","25-34",21,5591286,0.4
,"California","06","2013","2013","Other bacterial diseases","A30-A49","35-44 years","35-44",47,5149410,0.9
,"California","06","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",142,5212165,2.7
,"California","06","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",295,4403436,6.7
,"California","06","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",391,2688985,14.5
,"California","06","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",565,1434280,39.4
,"California","06","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",605,668466,90.5
,"California","06","2013","2013","Renal failure","N17-N19","25-34 years","25-34",21,5591286,0.4
,"California","06","2013","2013","Renal failure","N17-N19","35-44 years","35-44",47,5149410,0.9
,"California","06","2013","2013","Renal failure","N17-N19","45-54 years","45-54",142,5212165,2.7
,"California","06","2013","2013","Renal failure","N17-N19","55-64 years","55-64",296,4403436,6.7
,"California","06","2013","2013","Renal failure","N17-N19","65-74 years","65-74",392,2688985,14.6
,"California","06","2013","2013","Renal failure","N17-N19","75-84 years","75-84",568,1434280,39.6
,"California","06","2013","2013","Renal failure","N17-N19","85+ years","85+",610,668466,91.3
,"California","06","2014","2014","Other bacterial diseases","A30-A49","25-34 years","25-34",16,5723386,Unreliable
,"California","06","2014","2014","Other bacterial diseases","A30-A49","35-44 years","35-44",72,5175338,1.4
,"California","06","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",150,5243544,2.9
,"California","06","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",376,4519600,8.3
,"California","06","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",433,2834360,15.3
,"California","06","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",515,1470037,35.0
,"California","06","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",641,688650,93.1
,"California","06","2014","2014","Renal failure","N17-N19","25-34 years","25-34",16,5723386,Unreliable
,"California","06","2014","2014","Renal failure","N17-N19","35-44 years","35-44",72,5175338,1.4
,"California","06","2014","2014","Renal failure","N17-N19","45-54 years","45-54",152,5243544,2.9
,"California","06","2014","2014","Renal failure","N17-N19","55-64 years","55-64",379,4519600,8.4
,"California","06","2014","2014","Renal failure","N17-N19","65-74 years","65-74",434,2834360,15.3
,"California","06","2014","2014","Renal failure","N17-N19","75-84 years","75-84",517,1470037,35.2
,"California","06","2014","2014","Renal failure","N17-N19","85+ years","85+",645,688650,93.7
,"California","06","2015","2015","Other bacterial diseases","A30-A49","25-34 years","25-34",20,5835694,0.3
,"California","06","2015","2015","Other bacterial diseases","A30-A49","35-44 years","35-44",46,5187676,0.9
,"California","06","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",157,5246813,3.0
,"California","06","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",354,4629863,7.6
,"California","06","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",524,2977403,17.6
,"California","06","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",619,1503574,41.2
,"California","06","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",688,707777,97.2
,"California","06","2015","2015","Renal failure","N17-N19","25-34 years","25-34",21,5835694,0.4
,"California","06","2015","2015","Renal failure","N17-N19","35-44 years","35-44",46,5187676,0.9
,"California","06","2015","2015","Renal failure","N17-N19","45-54 years","45-54",158,5246813,3.0
,"California","06","2015","2015","Renal failure","N17-N19","55-64 years","55-64",358,4629863,7.7
,"California","06","2015","2015","Renal failure","N17-N19","65-74 years","65-74",528,2977403,17.7
,"California","06","2015","2015","Renal failure","N17-N19","75-84 years","75-84",625,1503574,41.6
,"California","06","2015","2015","Renal failure","N17-N19","85+ years","85+",697,707777,98.5
,"California","06","2016","2016","Other bacterial diseases","A30-A49","25-34 years","25-34",33,5917785,0.6
,"California","06","2016","2016","Other bacterial diseases","A30-A49","35-44 years","35-44",54,5159932,1.0
,"California","06","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",174,5195297,3.3
,"California","06","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",367,4688718,7.8
,"California","06","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",499,3089002,16.2
,"California","06","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",608,1535300,39.6
,"California","06","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",654,722333,90.5
,"California","06","2016","2016","Renal failure","N17-N19","25-34 years","25-34",33,5917785,0.6
,"California","06","2016","2016","Renal failure","N17-N19","35-44 years","35-44",54,5159932,1.0
,"California","06","2016","2016","Renal failure","N17-N19","45-54 years","45-54",178,5195297,3.4
,"California","06","2016","2016","Renal failure","N17-N19","55-64 years","55-64",373,4688718,8.0
,"California","06","2016","2016","Renal failure","N17-N19","65-74 years","65-74",503,3089002,16.3
,"California","06","2016","2016","Renal failure","N17-N19","75-84 years","75-84",616,1535300,40.1
,"California","06","2016","2016","Renal failure","N17-N19","85+ years","85+",654,722333,90.5
,"California","06","2017","2017","Other bacterial diseases","A30-A49","25-34 years","25-34",25,6023779,0.4
,"California","06","2017","2017","Other bacterial diseases","A30-A49","35-44 years","35-44",57,5223062,1.1
,"California","06","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",173,5162688,3.4
,"California","06","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",393,4762678,8.3
,"California","06","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",604,3195800,18.9
,"California","06","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",660,1576765,41.9
,"California","06","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",653,732793,89.1
,"California","06","2017","2017","Renal failure","N17-N19","25-34 years","25-34",26,6023779,0.4
,"California","06","2017","2017","Renal failure","N17-N19","35-44 years","35-44",58,5223062,1.1
,"California","06","2017","2017","Renal failure","N17-N19","45-54 years","45-54",176,5162688,3.4
,"California","06","2017","2017","Renal failure","N17-N19","55-64 years","55-64",398,4762678,8.4
,"California","06","2017","2017","Renal failure","N17-N19","65-74 years","65-74",611,3195800,19.1
,"California","06","2017","2017","Renal failure","N17-N19","75-84 years","75-84",668,1576765,42.4
,"California","06","2017","2017","Renal failure","N17-N19","85+ years","85+",666,732793,90.9
,"Colorado","08","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",15,597644,Unreliable
,"Colorado","08","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",22,309960,7.1
,"Colorado","08","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",30,170052,17.6
,"Colorado","08","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",18,69613,Unreliable
,"Colorado","08","2010","2010","Renal failure","N17-N19","55-64 years","55-64",15,597644,Unreliable
,"Colorado","08","2010","2010","Renal failure","N17-N19","65-74 years","65-74",22,309960,7.1
,"Colorado","08","2010","2010","Renal failure","N17-N19","75-84 years","75-84",30,170052,17.6
,"Colorado","08","2010","2010","Renal failure","N17-N19","85+ years","85+",18,69613,Unreliable
,"Colorado","08","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",10,734382,Unreliable
,"Colorado","08","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",13,628620,Unreliable
,"Colorado","08","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",19,327889,Unreliable
,"Colorado","08","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",26,174134,14.9
,"Colorado","08","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",25,73797,33.9
,"Colorado","08","2011","2011","Renal failure","N17-N19","45-54 years","45-54",10,734382,Unreliable
,"Colorado","08","2011","2011","Renal failure","N17-N19","55-64 years","55-64",13,628620,Unreliable
,"Colorado","08","2011","2011","Renal failure","N17-N19","65-74 years","65-74",19,327889,Unreliable
,"Colorado","08","2011","2011","Renal failure","N17-N19","75-84 years","75-84",26,174134,14.9
,"Colorado","08","2011","2011","Renal failure","N17-N19","85+ years","85+",25,73797,33.9
,"Colorado","08","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",19,641878,Unreliable
,"Colorado","08","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",19,358320,Unreliable
,"Colorado","08","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",24,178411,13.5
,"Colorado","08","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",18,76510,Unreliable
,"Colorado","08","2012","2012","Renal failure","N17-N19","55-64 years","55-64",19,641878,Unreliable
,"Colorado","08","2012","2012","Renal failure","N17-N19","65-74 years","65-74",19,358320,Unreliable
,"Colorado","08","2012","2012","Renal failure","N17-N19","75-84 years","75-84",24,178411,13.5
,"Colorado","08","2012","2012","Renal failure","N17-N19","85+ years","85+",18,76510,Unreliable
,"Colorado","08","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",13,656161,Unreliable
,"Colorado","08","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",23,385152,6.0
,"Colorado","08","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",25,182967,13.7
,"Colorado","08","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",37,79272,46.7
,"Colorado","08","2013","2013","Renal failure","N17-N19","55-64 years","55-64",13,656161,Unreliable
,"Colorado","08","2013","2013","Renal failure","N17-N19","65-74 years","65-74",23,385152,6.0
,"Colorado","08","2013","2013","Renal failure","N17-N19","75-84 years","75-84",25,182967,13.7
,"Colorado","08","2013","2013","Renal failure","N17-N19","85+ years","85+",37,79272,46.7
,"Colorado","08","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",12,714315,Unreliable
,"Colorado","08","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",27,670286,4.0
,"Colorado","08","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",33,409949,8.0
,"Colorado","08","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",33,188439,17.5
,"Colorado","08","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",31,81627,38.0
,"Colorado","08","2014","2014","Renal failure","N17-N19","45-54 years","45-54",12,714315,Unreliable
,"Colorado","08","2014","2014","Renal failure","N17-N19","55-64 years","55-64",27,670286,4.0
,"Colorado","08","2014","2014","Renal failure","N17-N19","65-74 years","65-74",33,409949,8.0
,"Colorado","08","2014","2014","Renal failure","N17-N19","75-84 years","75-84",33,188439,17.5
,"Colorado","08","2014","2014","Renal failure","N17-N19","85+ years","85+",31,81627,38.0
,"Colorado","08","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",10,714364,Unreliable
,"Colorado","08","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",18,685560,Unreliable
,"Colorado","08","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",30,433698,6.9
,"Colorado","08","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",35,193948,18.0
,"Colorado","08","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",39,83979,46.4
,"Colorado","08","2015","2015","Renal failure","N17-N19","45-54 years","45-54",10,714364,Unreliable
,"Colorado","08","2015","2015","Renal failure","N17-N19","55-64 years","55-64",19,685560,Unreliable
,"Colorado","08","2015","2015","Renal failure","N17-N19","65-74 years","65-74",30,433698,6.9
,"Colorado","08","2015","2015","Renal failure","N17-N19","75-84 years","75-84",34,193948,17.5
,"Colorado","08","2015","2015","Renal failure","N17-N19","85+ years","85+",39,83979,46.4
,"Colorado","08","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",13,717723,Unreliable
,"Colorado","08","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",27,699310,3.9
,"Colorado","08","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",45,457780,9.8
,"Colorado","08","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",40,199973,20.0
,"Colorado","08","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",35,85771,40.8
,"Colorado","08","2016","2016","Renal failure","N17-N19","45-54 years","45-54",12,717723,Unreliable
,"Colorado","08","2016","2016","Renal failure","N17-N19","55-64 years","55-64",27,699310,3.9
,"Colorado","08","2016","2016","Renal failure","N17-N19","65-74 years","65-74",47,457780,10.3
,"Colorado","08","2016","2016","Renal failure","N17-N19","75-84 years","75-84",40,199973,20.0
,"Colorado","08","2016","2016","Renal failure","N17-N19","85+ years","85+",35,85771,40.8
,"Colorado","08","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",17,715133,Unreliable
,"Colorado","08","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",55,706480,7.8
,"Colorado","08","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",42,479220,8.8
,"Colorado","08","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",48,206554,23.2
,"Colorado","08","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",57,86268,66.1
,"Colorado","08","2017","2017","Renal failure","N17-N19","45-54 years","45-54",17,715133,Unreliable
,"Colorado","08","2017","2017","Renal failure","N17-N19","55-64 years","55-64",56,706480,7.9
,"Colorado","08","2017","2017","Renal failure","N17-N19","65-74 years","65-74",43,479220,9.0
,"Colorado","08","2017","2017","Renal failure","N17-N19","75-84 years","75-84",51,206554,24.7
,"Colorado","08","2017","2017","Renal failure","N17-N19","85+ years","85+",57,86268,66.1
,"Connecticut","09","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",12,443452,Unreliable
,"Connecticut","09","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",34,254944,13.3
,"Connecticut","09","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",43,166717,25.8
,"Connecticut","09","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",67,84898,78.9
,"Connecticut","09","2010","2010","Renal failure","N17-N19","55-64 years","55-64",12,443452,Unreliable
,"Connecticut","09","2010","2010","Renal failure","N17-N19","65-74 years","65-74",34,254944,13.3
,"Connecticut","09","2010","2010","Renal failure","N17-N19","75-84 years","75-84",43,166717,25.8
,"Connecticut","09","2010","2010","Renal failure","N17-N19","85+ years","85+",67,84898,78.9
