"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2019","2019","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",3607,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","85-89 years","85-89","Female","F","More than one race","M",15,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",12,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian","A",152,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",307,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",3704,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","85-89 years","85-89","Male","M","More than one race","M",16,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",15,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian","A",109,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",315,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",3020,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",11,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian","A",83,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",168,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",2377,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian","A",55,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",121,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",1336,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian","A",32,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",61,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",814,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","100+ years","100+","Female","F","Asian","A",12,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",49,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",248,Not Applicable,Not Applicable
,"2019","2019","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",94,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","< 1 year","1","Female","F","Black or African American","2054-5",17,290531,Unreliable
,"2020","2020","Renal failure","N17-N19","< 1 year","1","Female","F","White","2106-3",33,1269548,2.6
,"2020","2020","Renal failure","N17-N19","< 1 year","1","Male","M","White","2106-3",29,1327880,2.2
,"2020","2020","Renal failure","N17-N19","15-19 years","15-19","Female","F","White","2106-3",14,7484018,Unreliable
,"2020","2020","Renal failure","N17-N19","15-19 years","15-19","Male","M","White","2106-3",19,7849904,Unreliable
,"2020","2020","Renal failure","N17-N19","20-24 years","20-24","Female","F","Black or African American","2054-5",18,1619738,Unreliable
,"2020","2020","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",31,7690526,0.4
,"2020","2020","Renal failure","N17-N19","20-24 years","20-24","Male","M","Black or African American","2054-5",17,1662019,Unreliable
,"2020","2020","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",42,8089300,0.5
,"2020","2020","Renal failure","N17-N19","25-29 years","25-29","Female","F","Black or African American","2054-5",10,1820832,Unreliable
,"2020","2020","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",68,8163531,0.8
,"2020","2020","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",38,1868095,2.0
,"2020","2020","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",140,8622592,1.6
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Female","F","American Indian or Alaska Native","1002-5",12,153542,Unreliable
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",51,1725678,3.0
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",132,8157981,1.6
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Male","M","American Indian or Alaska Native","1002-5",15,169427,Unreliable
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Male","M","Asian","A",13,843185,Unreliable
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",71,1680233,4.2
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",214,8545859,2.5
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",23,144072,16.0
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",66,1567523,4.2
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",209,8004302,2.6
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",24,154603,15.5
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Male","M","Asian","A",18,796584,Unreliable
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",88,1447972,6.1
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",350,8260740,4.2
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",12,132423,Unreliable
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Female","F","Asian","A",14,803834,Unreliable
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",115,1478704,7.8
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",317,7529611,4.2
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",26,140174,18.5
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Male","M","Asian","A",25,702810,3.6
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",144,1325942,10.9
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",10,30615,Unreliable
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",506,7703392,6.6
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",21,125266,16.8
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Female","F","Asian","A",20,777155,2.6
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",172,1431378,12.0
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",510,7549616,6.8
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",26,128938,20.2
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian","A",45,682910,6.6
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",223,1256846,17.7
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",843,7608693,11.1
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Male","M","More than one race","M",10,169531,Unreliable
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",24,119690,20.1
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian","A",25,680122,3.7
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",262,1419284,18.5
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",774,7936877,9.8
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Female","F","More than one race","M",13,164200,Unreliable
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",39,121326,32.1
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian","A",50,591319,8.5
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",383,1246081,30.7
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",1361,7921383,17.2
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Male","M","More than one race","M",13,148218,Unreliable
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",35,121916,28.7
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian","A",32,620933,5.2
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",395,1463390,27.0
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",12,22415,Unreliable
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",1345,8707436,15.4
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Female","F","More than one race","M",15,155081,Unreliable
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",50,117458,42.6
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian","A",92,531410,17.3
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",553,1259684,43.9
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",15,21586,Unreliable
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",2300,8443960,27.2
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Male","M","More than one race","M",16,137830,Unreliable
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",51,109672,46.5
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian","A",64,571851,11.2
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",640,1361520,47.0
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",11,18785,Unreliable
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",1955,8625422,22.7
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","More than one race","M",31,135822,22.8
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",52,100847,51.6
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian","A",121,470592,25.7
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",826,1131562,73.0
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",15,18143,Unreliable
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",3289,8135492,40.4
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Male","M","More than one race","M",19,120870,Unreliable
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",33,84501,39.1
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian","A",78,495782,15.7
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",696,1099867,63.3
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",2672,7684534,34.8
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Female","F","More than one race","M",21,104011,20.2
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",54,74682,72.3
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian","A",186,388348,47.9
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",1045,847727,123.3
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",16,13136,Unreliable
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",4058,6976071,58.2
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Male","M","More than one race","M",24,90387,26.6
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",43,61581,69.8
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian","A",122,395039,30.9
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",751,823223,91.2
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",3526,6514879,54.1
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Female","F","More than one race","M",23,77062,29.8
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",62,54260,114.3
