"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2000","2000","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",3358,4441007,75.6
,"2000","2000","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",49,30645,159.9
,"2000","2000","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",95,167552,56.7
,"2000","2000","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",1200,520829,230.4
,"2000","2000","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",4003,4414157,90.7
,"2000","2000","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",44,26251,167.6
,"2000","2000","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",115,130742,88.0
,"2000","2000","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",1189,384337,309.4
,"2000","2000","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",4636,3859032,120.1
,"2000","2000","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",37,23466,157.7
,"2000","2000","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",158,137750,114.7
,"2000","2000","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",1520,450462,337.4
,"2000","2000","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",6106,4342851,140.6
,"2000","2000","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",42,18659,225.1
,"2000","2000","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",184,100745,182.6
,"2000","2000","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",1343,299120,449.0
,"2000","2000","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",6672,3484388,191.5
,"2000","2000","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",44,17284,254.6
,"2000","2000","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",149,95880,155.4
,"2000","2000","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",1670,351110,475.6
,"2000","2000","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",8620,3907083,220.6
,"2000","2000","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",37,12207,303.1
,"2000","2000","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",195,72501,269.0
,"2000","2000","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",1474,211634,696.5
,"2000","2000","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",8539,2748114,310.7
,"2000","2000","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",45,10586,425.1
,"2000","2000","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",176,55938,314.6
,"2000","2000","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",1686,235532,715.8
,"2000","2000","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",10163,2808414,361.9
,"2000","2000","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",27,6275,430.3
,"2000","2000","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",166,39186,423.6
,"2000","2000","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",1171,118627,987.1
,"2000","2000","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",8237,1670809,493.0
,"2000","2000","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",34,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",143,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",1603,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",10201,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",12,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",115,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",837,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",6110,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",16,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",62,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",1009,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",6783,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",84,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",373,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",2785,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","American Indian or Alaska Native","1002-5",12,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",28,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",493,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",2546,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",17,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",117,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",673,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",142,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",429,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Black or African American","2054-5",28,Not Applicable,Not Applicable
,"2000","2000","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",98,Not Applicable,Not Applicable
,"2001","2001","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Asian or Pacific Islander","A-PI",16,93860,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Black or African American","2054-5",132,316708,41.7
,"2001","2001","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","White","2106-3",214,1523937,14.0
,"2001","2001","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Asian or Pacific Islander","A-PI",14,98825,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Black or African American","2054-5",156,326628,47.8
,"2001","2001","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","White","2106-3",247,1595212,15.5
,"2001","2001","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","Black or African American","2054-5",25,1217652,2.1
,"2001","2001","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","White","2106-3",116,5798743,2.0
,"2001","2001","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","Black or African American","2054-5",39,1259030,3.1
,"2001","2001","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","White","2106-3",128,6097697,2.1
,"2001","2001","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","Black or African American","2054-5",18,1663799,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","White","2106-3",55,7609266,0.7
,"2001","2001","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","White","2106-3",63,8020402,0.8
,"2001","2001","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","Black or African American","2054-5",19,1708798,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","White","2106-3",45,7943734,0.6
,"2001","2001","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","Black or African American","2054-5",17,1761745,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","White","2106-3",66,8378225,0.8
,"2001","2001","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","Black or African American","2054-5",35,1555227,2.3
,"2001","2001","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","White","2106-3",87,7762551,1.1
,"2001","2001","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","Black or African American","2054-5",34,1608807,2.1
,"2001","2001","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","White","2106-3",99,8317000,1.2
,"2001","2001","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","Black or African American","2054-5",54,1498468,3.6
,"2001","2001","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","White","2106-3",119,7540396,1.6
,"2001","2001","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Black or African American","2054-5",62,1433365,4.3
,"2001","2001","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",154,7997239,1.9
,"2001","2001","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Black or African American","2054-5",87,1380095,6.3
,"2001","2001","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",178,7219635,2.5
,"2001","2001","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Asian or Pacific Islander","A-PI",13,572307,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Black or African American","2054-5",93,1245294,7.5
,"2001","2001","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",208,7581185,2.7
,"2001","2001","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Asian or Pacific Islander","A-PI",13,587576,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",151,1459320,10.3
,"2001","2001","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",279,8102826,3.4
,"2001","2001","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Asian or Pacific Islander","A-PI",19,559359,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",143,1305777,11.0
,"2001","2001","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",333,8406789,4.0
,"2001","2001","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",16,122442,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Asian or Pacific Islander","A-PI",21,549505,3.8
,"2001","2001","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",248,1554419,16.0
,"2001","2001","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",467,8915144,5.2
,"2001","2001","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",16,120525,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Asian or Pacific Islander","A-PI",17,518784,Unreliable
,"2001","2001","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",249,1380627,18.0
,"2001","2001","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",627,9074472,6.9
,"2001","2001","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",22,120439,18.3
,"2001","2001","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Asian or Pacific Islander","A-PI",24,516787,4.6
,"2001","2001","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",384,1528203,25.1
