"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Arkansas","05","2023","2023","75-84 years","75-84","Renal failure","N17-N19",140,174875,80.1
,"Arkansas","05","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",74,56280,131.5
,"Arkansas","05","2023","2023","85+ years","85+","Renal failure","N17-N19",75,56280,133.3
,"Arkansas","05","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",15,392801,Unreliable
,"Arkansas","05","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",15,392801,Unreliable
,"Arkansas","05","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",43,364398,11.8
,"Arkansas","05","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",43,364398,11.8
,"Arkansas","05","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",75,372526,20.1
,"Arkansas","05","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",75,372526,20.1
,"Arkansas","05","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",121,324479,37.3
,"Arkansas","05","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",122,324479,37.6
,"Arkansas","05","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",159,180366,88.2
,"Arkansas","05","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",161,180366,89.3
,"Arkansas","05","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",80,57997,137.9
,"Arkansas","05","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",80,57997,137.9
,"Arkansas","05","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",11,392801,Unreliable
,"Arkansas","05","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",11,392801,Unreliable
,"Arkansas","05","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",30,364398,8.2
,"Arkansas","05","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",30,364398,8.2
,"Arkansas","05","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",83,372526,22.3
,"Arkansas","05","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",83,372526,22.3
,"Arkansas","05","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",124,324479,38.2
,"Arkansas","05","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",124,324479,38.2
,"Arkansas","05","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",125,180366,69.3
,"Arkansas","05","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",125,180366,69.3
,"Arkansas","05","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",89,57997,153.5
,"Arkansas","05","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",90,57997,155.2
,"California","06","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",23,6043799,0.4
,"California","06","2018","2018","25-34 years","25-34","Renal failure","N17-N19",23,6043799,0.4
,"California","06","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",64,5255671,1.2
,"California","06","2018","2018","35-44 years","35-44","Renal failure","N17-N19",64,5255671,1.2
,"California","06","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",165,5071974,3.3
,"California","06","2018","2018","45-54 years","45-54","Renal failure","N17-N19",167,5071974,3.3
,"California","06","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",356,4781226,7.4
,"California","06","2018","2018","55-64 years","55-64","Renal failure","N17-N19",360,4781226,7.5
,"California","06","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",534,3285414,16.3
,"California","06","2018","2018","65-74 years","65-74","Renal failure","N17-N19",540,3285414,16.4
,"California","06","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",609,1640026,37.1
,"California","06","2018","2018","75-84 years","75-84","Renal failure","N17-N19",621,1640026,37.9
,"California","06","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",644,743585,86.6
,"California","06","2018","2018","85+ years","85+","Renal failure","N17-N19",658,743585,88.5
,"California","06","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",27,6052952,0.4
,"California","06","2019","2019","25-34 years","25-34","Renal failure","N17-N19",27,6052952,0.4
,"California","06","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",66,5282100,1.2
,"California","06","2019","2019","35-44 years","35-44","Renal failure","N17-N19",67,5282100,1.3
,"California","06","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",158,4979745,3.2
,"California","06","2019","2019","45-54 years","45-54","Renal failure","N17-N19",161,4979745,3.2
,"California","06","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",392,4786635,8.2
,"California","06","2019","2019","55-64 years","55-64","Renal failure","N17-N19",399,4786635,8.3
,"California","06","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",548,3386670,16.2
,"California","06","2019","2019","65-74 years","65-74","Renal failure","N17-N19",553,3386670,16.3
,"California","06","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",667,1701599,39.2
,"California","06","2019","2019","75-84 years","75-84","Renal failure","N17-N19",683,1701599,40.1
,"California","06","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",593,749846,79.1
,"California","06","2019","2019","85+ years","85+","Renal failure","N17-N19",604,749846,80.5
,"California","06","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",41,6017057,0.7
,"California","06","2020","2020","25-34 years","25-34","Renal failure","N17-N19",41,6017057,0.7
,"California","06","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",98,5305749,1.8
,"California","06","2020","2020","35-44 years","35-44","Renal failure","N17-N19",99,5305749,1.9
,"California","06","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",220,4910948,4.5
,"California","06","2020","2020","45-54 years","45-54","Renal failure","N17-N19",222,4910948,4.5
,"California","06","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",552,4762421,11.6
,"California","06","2020","2020","55-64 years","55-64","Renal failure","N17-N19",559,4762421,11.7
,"California","06","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",796,3469545,22.9
,"California","06","2020","2020","65-74 years","65-74","Renal failure","N17-N19",810,3469545,23.3
,"California","06","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",760,1750249,43.4
,"California","06","2020","2020","75-84 years","75-84","Renal failure","N17-N19",768,1750249,43.9
,"California","06","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",661,756372,87.4
,"California","06","2020","2020","85+ years","85+","Renal failure","N17-N19",672,756372,88.8
,"California","06","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",89,5839642,1.5
,"California","06","2021","2021","25-34 years","25-34","Renal failure","N17-N19",91,5839642,1.6
,"California","06","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",181,5406441,3.3
,"California","06","2021","2021","35-44 years","35-44","Renal failure","N17-N19",183,5406441,3.4
,"California","06","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",410,4927546,8.3
,"California","06","2021","2021","45-54 years","45-54","Renal failure","N17-N19",414,4927546,8.4
,"California","06","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",949,4777732,19.9
,"California","06","2021","2021","55-64 years","55-64","Renal failure","N17-N19",963,4777732,20.2
,"California","06","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",1228,3558013,34.5
,"California","06","2021","2021","65-74 years","65-74","Renal failure","N17-N19",1249,3558013,35.1
,"California","06","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",1160,1721688,67.4
,"California","06","2021","2021","75-84 years","75-84","Renal failure","N17-N19",1177,1721688,68.4
,"California","06","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",888,677391,131.1
,"California","06","2021","2021","85+ years","85+","Renal failure","N17-N19",904,677391,133.5
,"California","06","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",56,5747351,1.0
,"California","06","2022","2022","25-34 years","25-34","Renal failure","N17-N19",57,5747351,1.0
,"California","06","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",136,5390648,2.5
,"California","06","2022","2022","35-44 years","35-44","Renal failure","N17-N19",138,5390648,2.6
,"California","06","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",352,4870281,7.2
,"California","06","2022","2022","45-54 years","45-54","Renal failure","N17-N19",355,4870281,7.3
,"California","06","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",693,4687309,14.8
,"California","06","2022","2022","55-64 years","55-64","Renal failure","N17-N19",698,4687309,14.9
,"California","06","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",1153,3560888,32.4
,"California","06","2022","2022","65-74 years","65-74","Renal failure","N17-N19",1168,3560888,32.8
,"California","06","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",1219,1855432,65.7
,"California","06","2022","2022","75-84 years","75-84","Renal failure","N17-N19",1235,1855432,66.6
,"California","06","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",1047,739427,141.6
,"California","06","2022","2022","85+ years","85+","Renal failure","N17-N19",1064,739427,143.9
,"California","06","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",52,5671757,0.9
,"California","06","2023","2023","25-34 years","25-34","Renal failure","N17-N19",52,5671757,0.9
,"California","06","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",143,5449760,2.6
,"California","06","2023","2023","35-44 years","35-44","Renal failure","N17-N19",144,5449760,2.6
,"California","06","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",294,4847348,6.1
,"California","06","2023","2023","45-54 years","45-54","Renal failure","N17-N19",301,4847348,6.2
,"California","06","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",652,4676328,13.9
,"California","06","2023","2023","55-64 years","55-64","Renal failure","N17-N19",657,4676328,14.0
,"California","06","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",1115,3660975,30.5
,"California","06","2023","2023","65-74 years","65-74","Renal failure","N17-N19",1126,3660975,30.8
,"California","06","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",1229,1946723,63.1
,"California","06","2023","2023","75-84 years","75-84","Renal failure","N17-N19",1253,1946723,64.4
,"California","06","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",1040,704235,147.7
,"California","06","2023","2023","85+ years","85+","Renal failure","N17-N19",1052,704235,149.4
,"California","06","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",74,5716113,1.3
,"California","06","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",75,5716113,1.3
,"California","06","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",116,5588789,2.1
,"California","06","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",116,5588789,2.1
,"California","06","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",279,4857450,5.7
,"California","06","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",286,4857450,5.9
,"California","06","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",600,4677285,12.8
,"California","06","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",607,4677285,13.0
,"California","06","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",1034,3745476,27.6
,"California","06","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",1047,3745476,28.0
,"California","06","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",1220,2047655,59.6
,"California","06","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",1235,2047655,60.3
,"California","06","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",964,728742,132.3
,"California","06","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",982,728742,134.8
,"California","06","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",47,5716113,0.8
,"California","06","2025 (provisional and partial)","2025","25-34 years","25-34","Renal failure","N17-N19",47,5716113,0.8
,"California","06","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",138,5588789,2.5
,"California","06","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",140,5588789,2.5
,"California","06","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",275,4857450,5.7
,"California","06","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",282,4857450,5.8
,"California","06","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",544,4677285,11.6
,"California","06","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",558,4677285,11.9
,"California","06","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",1014,3745476,27.1
,"California","06","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",1027,3745476,27.4
,"California","06","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",1207,2047655,58.9
,"California","06","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",1224,2047655,59.8
,"California","06","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",894,728742,122.7
,"California","06","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",902,728742,123.8
,"Colorado","08","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",10,780079,Unreliable
,"Colorado","08","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",22,710171,3.1
,"Colorado","08","2018","2018","45-54 years","45-54","Renal failure","N17-N19",22,710171,3.1
,"Colorado","08","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",45,710600,6.3
,"Colorado","08","2018","2018","55-64 years","55-64","Renal failure","N17-N19",46,710600,6.5
,"Colorado","08","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",51,500798,10.2
,"Colorado","08","2018","2018","65-74 years","65-74","Renal failure","N17-N19",51,500798,10.2
,"Colorado","08","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",61,219067,27.8
,"Colorado","08","2018","2018","75-84 years","75-84","Renal failure","N17-N19",62,219067,28.3
,"Colorado","08","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",69,88364,78.1
,"Colorado","08","2018","2018","85+ years","85+","Renal failure","N17-N19",70,88364,79.2
