"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"California","06","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",3204,4677285,68.5
,"California","06","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",5727,3745476,152.9
,"California","06","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",7031,2047655,343.4
,"California","06","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",6032,728742,827.7
,"California","06","2026 (provisional and partial)","2026","65-74 years","65-74","Other bacterial diseases","A30-A49",21,3745476,0.6
,"California","06","2026 (provisional and partial)","2026","75-84 years","75-84","Other bacterial diseases","A30-A49",39,2047655,1.9
,"California","06","2026 (provisional and partial)","2026","85+ years","85+","Other bacterial diseases","A30-A49",23,728742,3.2
,"Colorado","08","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",34,894422,3.8
,"Colorado","08","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",66,780079,8.5
,"Colorado","08","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",136,710171,19.2
,"Colorado","08","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",362,710600,50.9
,"Colorado","08","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",562,500798,112.2
,"Colorado","08","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",633,219067,289.0
,"Colorado","08","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",715,88364,809.2
,"Colorado","08","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",37,913354,4.1
,"Colorado","08","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",69,798071,8.6
,"Colorado","08","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",147,706150,20.8
,"Colorado","08","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",420,713013,58.9
,"Colorado","08","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",555,522131,106.3
,"Colorado","08","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",624,230360,270.9
,"Colorado","08","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",554,89921,616.1
,"Colorado","08","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",37,924010,4.0
,"Colorado","08","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",93,816118,11.4
,"Colorado","08","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",225,704945,31.9
,"Colorado","08","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",462,708745,65.2
,"Colorado","08","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",742,543363,136.6
,"Colorado","08","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",726,241734,300.3
,"Colorado","08","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",660,91290,723.0
,"Colorado","08","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",50,908724,5.5
,"Colorado","08","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",132,839814,15.7
,"Colorado","08","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",265,710167,37.3
,"Colorado","08","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",575,702219,81.9
,"Colorado","08","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",841,558844,150.5
,"Colorado","08","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",845,239521,352.8
,"Colorado","08","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",634,81288,779.9
,"Colorado","08","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",65,915481,7.1
,"Colorado","08","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",105,847768,12.4
,"Colorado","08","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",228,709151,32.2
,"Colorado","08","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",502,683856,73.4
,"Colorado","08","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",847,560039,151.2
,"Colorado","08","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",873,264472,330.1
,"Colorado","08","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",690,89527,770.7
,"Colorado","08","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",37,924103,4.0
,"Colorado","08","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",92,864386,10.6
,"Colorado","08","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",181,714267,25.3
,"Colorado","08","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",400,676625,59.1
,"Colorado","08","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",681,575044,118.4
,"Colorado","08","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",850,281688,301.8
,"Colorado","08","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",671,86283,777.7
,"Colorado","08","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",32,939025,3.4
,"Colorado","08","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",90,886315,10.2
,"Colorado","08","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",174,720539,24.1
,"Colorado","08","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",371,671545,55.2
,"Colorado","08","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",707,585678,120.7
,"Colorado","08","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",778,300201,259.2
,"Colorado","08","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",565,90022,627.6
,"Colorado","08","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",34,939025,3.6
,"Colorado","08","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",96,886315,10.8
,"Colorado","08","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",158,720539,21.9
,"Colorado","08","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",341,671545,50.8
,"Colorado","08","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",679,585678,115.9
,"Colorado","08","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",789,300201,262.8
,"Colorado","08","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",588,90022,653.2
,"Connecticut","09","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",20,445390,4.5
,"Connecticut","09","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",26,423336,6.1
,"Connecticut","09","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",101,494951,20.4
,"Connecticut","09","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",326,511805,63.7
,"Connecticut","09","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",511,343570,148.7
,"Connecticut","09","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",681,179680,379.0
,"Connecticut","09","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",851,91871,926.3
,"Connecticut","09","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",17,448029,Unreliable
,"Connecticut","09","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",35,427141,8.2
,"Connecticut","09","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",108,476905,22.6
,"Connecticut","09","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",304,513455,59.2
,"Connecticut","09","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",517,352819,146.5
,"Connecticut","09","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",683,186095,367.0
,"Connecticut","09","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",886,91330,970.1
,"Connecticut","09","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",19,448627,Unreliable
,"Connecticut","09","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",42,431882,9.7
,"Connecticut","09","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",151,460934,32.8
,"Connecticut","09","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",366,512795,71.4
,"Connecticut","09","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",586,363764,161.1
,"Connecticut","09","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",743,191658,387.7
,"Connecticut","09","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",830,90574,916.4
,"Connecticut","09","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",16,452947,Unreliable
,"Connecticut","09","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",53,451920,11.7
,"Connecticut","09","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",134,460041,29.1
,"Connecticut","09","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",384,520992,73.7
,"Connecticut","09","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",543,378532,143.4
,"Connecticut","09","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",716,190277,376.3
,"Connecticut","09","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",744,80426,925.1
,"Connecticut","09","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",10,453483,Unreliable
,"Connecticut","09","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",39,459894,8.5
,"Connecticut","09","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",102,451707,22.6
,"Connecticut","09","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",293,515736,56.8
,"Connecticut","09","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",511,379930,134.5
,"Connecticut","09","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",667,202885,328.8
,"Connecticut","09","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",730,80503,906.8
,"Connecticut","09","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",11,452572,Unreliable
,"Connecticut","09","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",38,464604,8.2
,"Connecticut","09","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",101,444074,22.7
,"Connecticut","09","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",260,506841,51.3
,"Connecticut","09","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",455,394715,115.3
,"Connecticut","09","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",628,215857,290.9
,"Connecticut","09","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",656,80202,817.9
,"Connecticut","09","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",10,463780,Unreliable
,"Connecticut","09","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",36,478268,7.5
,"Connecticut","09","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",71,441393,16.1
,"Connecticut","09","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",230,502078,45.8
,"Connecticut","09","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",399,405911,98.3
,"Connecticut","09","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",552,226167,244.1
,"Connecticut","09","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",563,82125,685.5
,"Connecticut","09","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",11,463780,Unreliable
,"Connecticut","09","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",28,478268,5.9
,"Connecticut","09","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",63,441393,14.3
,"Connecticut","09","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",210,502078,41.8
,"Connecticut","09","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",389,405911,95.8
,"Connecticut","09","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",618,226167,273.2
,"Connecticut","09","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",596,82125,725.7
,"Delaware","10","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",12,111468,Unreliable
,"Delaware","10","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",38,122491,31.0
,"Delaware","10","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",90,135639,66.4
,"Delaware","10","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",155,108194,143.3
,"Delaware","10","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",174,53055,328.0
,"Delaware","10","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",146,19837,736.0
,"Delaware","10","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",10,129080,Unreliable
,"Delaware","10","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",11,113101,Unreliable
,"Delaware","10","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",34,118881,28.6
,"Delaware","10","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",89,137730,64.6
,"Delaware","10","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",128,112858,113.4
,"Delaware","10","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",146,55794,261.7
,"Delaware","10","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",110,20254,543.1
,"Delaware","10","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",36,116561,30.9
,"Delaware","10","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",115,139760,82.3
,"Delaware","10","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",184,118462,155.3
,"Delaware","10","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",215,58528,367.3
,"Delaware","10","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",141,20604,684.3
,"Delaware","10","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",11,128358,Unreliable
